t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
28.3000,30.69598,18.37180,0.51337,31.37181,16.99944,0.41712,30.67524,18.34089,0.51264,7.467391e-03,7.054780e-03,9.802000e-05,1.12950,0.02118,0.52627,1,5.44480
28.3500,30.74564,18.39980,0.51337,31.42417,17.02265,0.42281,30.72534,18.36865,0.51805,7.476197e-03,7.063171e-03,9.802000e-05,1.14550,0.11372,0.51142,1,5.48862
28.4000,30.79529,18.42779,0.51337,31.47540,17.04570,0.42178,30.77418,18.39640,0.51696,7.484924e-03,7.071338e-03,9.802000e-05,1.12350,-0.02058,0.51553,1,5.50233
28.4500,30.84494,18.45578,0.51337,31.52745,17.06905,0.42037,30.82381,18.42453,0.51550,7.493710e-03,7.079686e-03,9.802000e-05,1.14100,-0.02818,0.51422,1,5.57616
28.5000,30.89459,18.48378,0.51337,31.57871,17.09197,0.41914,30.87336,18.45098,0.51326,7.502439e-03,7.087846e-03,9.802000e-05,1.12300,-0.02461,0.48839,1,5.56344
28.5500,30.94425,18.51177,0.51337,31.63091,17.11523,0.41762,30.92351,18.47838,0.51120,7.511236e-03,7.096210e-03,9.802000e-05,1.14300,-0.03035,0.49784,1,5.59694
28.6000,30.99390,18.53976,0.51337,31.68313,17.13839,0.41579,30.97326,18.50645,0.50947,7.520034e-03,7.104568e-03,9.802000e-05,1.14250,-0.03664,0.51204,1,5.63137
28.6500,31.04355,18.56776,0.51337,31.73445,17.16105,0.41674,31.02188,18.53446,0.51095,7.528766e-03,7.112710e-03,9.802000e-05,1.12200,0.01909,0.52393,1,5.64352
28.7000,31.09320,18.59575,0.51337,31.78607,17.18390,0.41680,31.07127,18.56179,0.51079,7.537520e-03,7.120927e-03,9.802000e-05,1.12900,0.00117,0.50538,1,5.62595
28.7500,31.14286,18.62375,0.51337,31.83746,17.20666,0.41314,31.12043,18.58904,0.50693,7.546257e-03,7.129091e-03,9.802000e-05,1.12400,-0.07329,0.50225,1,5.68814
28.8000,31.19251,18.65174,0.51337,31.88920,17.22934,0.40878,31.16930,18.61740,0.50334,7.555019e-03,7.137313e-03,9.802000e-05,1.13000,-0.08717,0.52211,1,5.74081
28.8500,31.24216,18.67973,0.51337,31.94203,17.25223,0.41380,31.21917,18.64618,0.50920,7.563853e-03,7.145756e-03,9.802000e-05,1.15150,0.10047,0.52957,1,5.78185
28.9000,31.29181,18.70773,0.51337,31.99351,17.27483,0.41442,31.26800,18.67406,0.51021,7.572593e-03,7.153924e-03,9.802000e-05,1.12450,0.01239,0.51976,1,5.82109
28.9500,31.34147,18.73572,0.51337,32.04587,17.29787,0.41440,31.31788,18.70206,0.51023,7.581397e-03,7.162296e-03,9.802000e-05,1.14400,-0.00047,0.51148,1,5.82853
29.0000,31.39112,18.76371,0.51337,32.09876,17.32113,0.41425,31.36818,18.73046,0.51024,7.590237e-03,7.170787e-03,9.802000e-05,1.15550,-0.00308,0.51412,1,5.85202
29.0500,31.44077,18.79171,0.51337,32.15135,17.34425,0.41331,31.41781,18.75942,0.51005,7.599057e-03,7.179211e-03,9.802000e-05,1.14900,-0.01864,0.52815,1,5.85701
29.1000,31.49042,18.81970,0.51337,32.20373,17.36723,0.41340,31.46744,18.78787,0.51055,7.607861e-03,7.187584e-03,9.802000e-05,1.14400,0.00165,0.52100,1,5.91243
29.1500,31.54008,18.84769,0.51337,32.25685,17.39053,0.41534,31.51782,18.81661,0.51283,7.616716e-03,7.196123e-03,9.802000e-05,1.16000,0.03888,0.52102,1,5.98113
29.2000,31.58973,18.87569,0.51337,32.30980,17.41388,0.42042,31.56853,18.84451,0.51750,7.625561e-03,7.204639e-03,9.802000e-05,1.15750,0.10158,0.50741,1,5.94856
29.2500,31.63938,18.90368,0.51337,32.36248,17.43743,0.41632,31.61833,18.87367,0.51391,7.634390e-03,7.213124e-03,9.802000e-05,1.15400,-0.08196,0.52631,1,5.99990
29.3000,31.68903,18.93167,0.51337,32.41440,17.46039,0.41951,31.66766,18.90178,0.51725,7.643163e-03,7.221412e-03,9.802000e-05,1.13550,0.06368,0.52121,1,6.02304
29.3500,31.73869,18.95967,0.51337,32.46712,17.48390,0.41812,31.71794,18.93014,0.51572,7.651994e-03,7.229902e-03,9.802000e-05,1.15450,-0.02767,0.51201,1,6.02768
29.4000,31.78834,18.98766,0.51337,32.51921,17.50704,0.41930,31.76780,18.95775,0.51649,7.660779e-03,7.238239e-03,9.802000e-05,1.14000,0.02348,0.50652,1,6.09860
29.4500,31.83799,19.01565,0.51337,32.57175,17.53046,0.41361,31.81768,18.98641,0.51100,7.669599e-03,7.246686e-03,9.802000e-05,1.15050,-0.11378,0.51606,1,6.12700
29.5000,31.88764,19.04365,0.51337,32.62541,17.55402,0.41837,31.86882,19.01503,0.51573,7.678494e-03,7.255353e-03,9.802000e-05,1.17200,0.09521,0.51496,1,6.15260
29.5500,31.93730,19.07164,0.51337,32.67626,17.57663,0.41718,31.91705,19.04280,0.51481,7.687190e-03,7.263409e-03,9.802000e-05,1.11300,-0.02379,0.52132,1,6.22431
29.6000,31.98695,19.09963,0.51337,32.72853,17.59979,0.41713,31.96700,19.07062,0.51449,7.695988e-03,7.271782e-03,9.802000e-05,1.14350,-0.00104,0.50790,1,6.23572
29.6500,32.03660,19.12763,0.51337,32.78035,17.62275,0.41335,32.01622,19.09871,0.51087,7.704754e-03,7.280050e-03,9.802000e-05,1.13350,-0.07560,0.51482,1,6.23207
29.7000,32.08625,19.15562,0.51337,32.83198,17.64540,0.41039,32.06515,19.12672,0.50827,7.713503e-03,7.288252e-03,9.802000e-05,1.12750,-0.05921,0.51719,1,6.31914
29.7500,32.13591,19.18361,0.51337,32.88284,17.66753,0.41203,32.11352,19.15389,0.51006,7.722196e-03,7.296263e-03,9.802000e-05,1.10950,0.03296,0.51359,1,6.31657
29.8000,32.18556,19.21161,0.51337,32.93439,17.69006,0.41125,32.16234,19.18184,0.50968,7.730938e-03,7.304438e-03,9.802000e-05,1.12500,-0.01563,0.51941,1,6.35321
29.8500,32.23521,19.23960,0.51337,32.98700,17.71300,0.40744,32.21186,19.21087,0.50672,7.739756e-03,7.312851e-03,9.802000e-05,1.14800,-0.07622,0.52754,1,6.38744
29.9000,32.28486,19.26759,0.51337,33.03945,17.73564,0.40512,32.26150,19.23914,0.50484,7.748558e-03,7.321205e-03,9.802000e-05,1.14250,-0.04652,0.51581,1,6.42144
29.9500,32.33452,19.29559,0.51337,33.09144,17.75794,0.40614,32.31057,19.26730,0.50652,7.757327e-03,7.329441e-03,9.802000e-05,1.13150,0.02049,0.52248,1,6.40831
30.0000,32.38417,19.32358,0.51337,33.14362,17.78038,0.40166,32.35965,19.29591,0.50290,7.766108e-03,7.337727e-03,9.802000e-05,1.13600,-0.08965,0.52411,1,6.45597
30.0500,32.43382,19.35157,0.51337,33.19517,17.80227,0.39775,32.40873,19.32288,0.49898,7.774841e-03,7.345841e-03,9.802000e-05,1.12000,-0.07823,0.49871,1,6.59572
30.1000,32.48347,19.37957,0.51337,33.24742,17.82422,0.39882,32.45820,19.35053,0.50048,7.783622e-03,7.354092e-03,9.802000e-05,1.13350,0.02149,0.51098,1,6.52979
30.1500,32.53313,19.40756,0.51337,33.29944,17.84614,0.39330,32.50724,19.37848,0.49567,7.792386e-03,7.362297e-03,9.802000e-05,1.12900,-0.11050,0.51310,1,6.56844
30.2000,32.58278,19.43555,0.51337,33.35257,17.86819,0.39227,32.55769,19.40612,0.49487,7.801223e-03,7.370723e-03,9.802000e-05,1.15050,-0.02056,0.50050,1,6.59354
30.2500,32.63243,19.46355,0.51337,33.40513,17.88993,0.38892,32.60713,19.43422,0.49242,7.810020e-03,7.379012e-03,9.802000e-05,1.13750,-0.06688,0.51442,1,6.67397
30.3000,32.68208,19.49154,0.51337,33.45884,17.91194,0.39649,32.65768,19.46274,0.50087,7.818893e-03,7.387546e-03,9.802000e-05,1.16100,0.15131,0.52255,1,6.68491
30.3500,32.73174,19.51953,0.51337,33.51082,17.93370,0.39906,32.70694,19.49012,0.50370,7.827650e-03,7.395732e-03,9.802000e-05,1.12700,0.05141,0.51000,1,6.77835
30.4000,32.78139,19.54753,0.51337,33.56297,17.95570,0.39960,32.75591,19.51852,0.50512,7.836421e-03,7.403974e-03,9.802000e-05,1.13200,0.01076,0.52688,1,6.74259
30.4500,32.83104,19.57552,0.51337,33.61580,17.97801,0.39999,32.80602,19.54640,0.50563,7.845238e-03,7.412373e-03,9.802000e-05,1.14700,0.00794,0.50820,1,6.79659
30.5000,32.88069,19.60351,0.51337,33.66821,18.00017,0.40043,32.85569,19.57416,0.50623,7.854026e-03,7.420680e-03,9.802000e-05,1.13800,0.00869,0.51027,1,6.83051
30.5500,32.93035,19.63151,0.51337,33.72045,18.02228,0.40053,32.90510,19.60203,0.50663,7.862802e-03,7.428950e-03,9.802000e-05,1.13450,0.00204,0.51405,1,6.91909
30.6000,32.98000,19.65950,0.51337,33.77179,18.04401,0.39768,32.95286,19.63086,0.50524,7.871515e-03,7.437016e-03,9.802000e-05,1.11500,-0.05696,0.54094,1,6.95084
30.6500,33.02965,19.68749,0.51337,33.82445,18.06614,0.39540,33.00246,19.65921,0.50353,7.880317e-03,7.445369e-03,9.802000e-05,1.14250,-0.04566,0.51757,1,6.97545
30.7000,33.07930,19.71549,0.51337,33.87662,18.08791,0.39508,33.05191,19.68658,0.50330,7.889083e-03,7.453594e-03,9.802000e-05,1.13050,-0.00635,0.50538,1,6.97792
30.7500,33.12896,19.74348,0.51337,33.92886,18.10969,0.39190,33.10090,19.71494,0.50099,7.897854e-03,7.461835e-03,9.802000e-05,1.13200,-0.06363,0.52231,1,7.03213
30.8000,33.17861,19.77147,0.51337,33.98094,18.13122,0.39310,33.14991,19.74276,0.50280,7.906611e-03,7.470020e-03,9.802000e-05,1.12700,0.02399,0.51789,1,7.03217
30.8500,33.22826,19.79947,0.51337,34.03340,18.15297,0.38962,33.19926,19.77089,0.49994,7.915395e-03,7.478302e-03,9.802000e-05,1.13600,-0.06969,0.51520,1,7.14947
30.9000,33.27791,19.82746,0.51337,34.08604,18.17459,0.39149,33.24893,19.79865,0.50222,7.924188e-03,7.486602e-03,9.802000e-05,1.13800,0.03754,0.51203,0,7.17894
30.9500,33.32757,19.85545,0.51337,34.13820,18.19612,0.39080,33.29771,19.82703,0.50252,7.932949e-03,7.494805e-03,9.802000e-05,1.12850,-0.01389,0.52699,1,7.21410
31.0000,33.37722,19.88345,0.51337,34.19087,18.21782,0.39040,33.34711,19.85542,0.50291,7.941744e-03,7.503123e-03,9.802000e-05,1.13950,-0.00794,0.52212,1,7.24382
31.0500,33.42687,19.91144,0.51337,34.24377,18.23959,0.38501,33.39667,19.88401,0.49835,7.950553e-03,7.511489e-03,9.802000e-05,1.14400,-0.10788,0.51882,1,7.23373
31.1000,33.47652,19.93943,0.51337,34.29542,18.26052,0.38258,33.44488,19.91196,0.49700,7.959274e-03,7.519540e-03,9.802000e-05,1.11450,-0.04861,0.52348,1,7.25225
31.1500,33.52618,19.96743,0.51337,34.34837,18.28182,0.38571,33.49441,19.94033,0.50109,7.968080e-03,7.527874e-03,9.802000e-05,1.14150,0.06277,0.52438,0,7.36484
31.2000,33.57583,19.99542,0.51337,34.40104,18.30321,0.38919,33.54398,19.96818,0.50500,7.976869e-03,7.536164e-03,9.802000e-05,1.13700,0.06948,0.51579,1,7.41522
31.2500,33.62548,20.02341,0.51337,34.45412,18.32498,0.39154,33.59376,19.99671,0.50799,7.985687e-03,7.544569e-03,9.802000e-05,1.14750,0.04699,0.52357,1,7.42419
31.3000,33.67513,20.05141,0.51337,34.50628,18.34651,0.38874,33.64292,20.02441,0.50539,7.994441e-03,7.552778e-03,9.802000e-05,1.12850,-0.05602,0.51048,0,7.47907
31.3500,33.72479,20.07940,0.51337,34.55981,18.36844,0.38796,33.69335,20.05277,0.50491,8.003289e-03,7.561283e-03,9.802000e-05,1.15700,-0.01547,0.51198,2,7.39513
31.4000,33.77444,20.10740,0.51337,34.61274,18.39007,0.38884,33.74268,20.08170,0.50683,8.012095e-03,7.569646e-03,9.802000e-05,1.14350,0.01747,0.53240,0,7.54174
31.4500,33.82409,20.13539,0.51337,34.66622,18.41198,0.38582,33.79241,20.11122,0.50501,8.020939e-03,7.578142e-03,9.802000e-05,1.15600,-0.06030,0.53433,1,7.61791
31.5000,33.87374,20.16338,0.51337,34.72042,18.43400,0.38371,33.84326,20.14015,0.50341,8.029829e-03,7.586784e-03,9.802000e-05,1.17000,-0.04233,0.51616,0,7.70749
31.5500,33.92340,20.19138,0.51337,34.77390,18.45559,0.38403,33.89362,20.16826,0.50396,8.038669e-03,7.595252e-03,9.802000e-05,1.15350,0.00645,0.50961,1,7.68134
31.6000,33.97305,20.21937,0.51337,34.82742,18.47722,0.38498,33.94406,20.19633,0.50508,8.047511e-03,7.603731e-03,9.802000e-05,1.15450,0.01902,0.50906,1,7.73525
31.6500,34.02270,20.24736,0.51337,34.88065,18.49878,0.38343,33.99361,20.22539,0.50456,8.056333e-03,7.612148e-03,9.802000e-05,1.14850,-0.03107,0.53004,0,7.76742
31.7000,34.07235,20.27536,0.51337,34.93420,18.52039,0.38070,34.04389,20.25381,0.50224,8.065176e-03,7.620634e-03,9.802000e-05,1.15500,-0.05461,0.51220,0,7.76713
31.7500,34.12201,20.30335,0.51337,34.98694,18.54149,0.38036,34.09354,20.28139,0.50210,8.073961e-03,7.628917e-03,9.802000e-05,1.13600,-0.00673,0.50696,0,7.83060
31.8000,34.17166,20.33134,0.51337,35.03879,18.56223,0.38290,34.14228,20.30866,0.50496,8.082685e-03,7.637000e-03,9.802000e-05,1.11700,0.05077,0.51279,0,7.90694
31.8500,34.22131,20.35934,0.51337,35.09167,18.58352,0.38477,34.19213,20.33630,0.50688,8.091479e-03,7.645328e-03,9.802000e-05,1.14000,0.03739,0.50807,0,8.00000
31.9000,34.27096,20.38733,0.51337,35.14309,18.60434,0.38585,34.24087,20.36280,0.50762,8.100174e-03,7.653338e-03,9.802000e-05,1.10950,0.02175,0.49908,0,
31.9500,34.32062,20.41532,0.51337,35.19715,18.62630,0.38777,34.29164,20.39157,0.50986,8.109053e-03,7.661951e-03,9.802000e-05,1.16700,0.03821,0.51790,0,
32.0000,34.37027,20.44332,0.51337,35.25084,18.64823,0.39485,34.34255,20.41935,0.51651,8.117907e-03,7.670494e-03,9.802000e-05,1.16000,0.14174,0.50598,0,
32.0500,34.41992,20.47131,0.51337,35.30336,18.67012,0.38977,34.39207,20.44737,0.51137,8.126683e-03,7.678812e-03,9.802000e-05,1.13800,-0.10169,0.50981,0,
32.1000,34.46957,20.49930,0.51337,35.35625,18.69185,0.39142,34.44186,20.47549,0.51313,8.135483e-03,7.687183e-03,9.802000e-05,1.14350,0.03300,0.51597,0,
32.1500,34.51923,20.52730,0.51337,35.40845,18.71339,0.39146,34.49078,20.50371,0.51358,8.144235e-03,7.695410e-03,9.802000e-05,1.12950,0.00089,0.52359,0,
32.2000,34.56888,20.55529,0.51337,35.46082,18.73501,0.39368,34.54059,20.53071,0.51511,8.152998e-03,7.703673e-03,9.802000e-05,1.13300,0.04426,0.49834,0,
32.2500,34.61853,20.58328,0.51337,35.51364,18.75695,0.39381,34.59061,20.55845,0.51489,8.161796e-03,7.712052e-03,9.802000e-05,1.14400,0.00278,0.50597,0,
32.3000,34.66818,20.61128,0.51337,35.56702,18.77913,0.39471,34.64100,20.58676,0.51566,8.170633e-03,7.720556e-03,9.802000e-05,1.15600,0.01793,0.51270,0,
32.3500,34.71784,20.63927,0.51337,35.61843,18.80055,0.39337,34.68951,20.61413,0.51424,8.179331e-03,7.728624e-03,9.802000e-05,1.11400,-0.02686,0.51226,0,
32.4000,34.76749,20.66726,0.51337,35.66997,18.82193,0.39329,34.73812,20.64152,0.51412,8.188038e-03,7.736710e-03,9.802000e-05,1.11600,-0.00149,0.51311,0,
32.4500,34.81714,20.69526,0.51337,35.72151,18.84332,0.39197,34.78707,20.66832,0.51228,8.196746e-03,7.744796e-03,9.802000e-05,1.11600,-0.02640,0.49936,0,
32.5000,34.86679,20.72325,0.51337,35.77423,18.86511,0.38841,34.83674,20.69639,0.50879,8.205536e-03,7.753140e-03,9.802000e-05,1.14100,-0.07128,0.51077,0,
32.5500,34.91645,20.75124,0.51337,35.82833,18.88725,0.38931,34.88761,20.72518,0.50995,8.214422e-03,7.761773e-03,9.802000e-05,1.16900,0.01794,0.51636,0,
32.6000,34.96610,20.77924,0.51337,35.88070,18.90873,0.39144,34.93669,20.75338,0.51256,8.223186e-03,7.770021e-03,9.802000e-05,1.13200,0.04276,0.52405,0,
32.6500,35.01575,20.80723,0.51337,35.93304,18.93033,0.38902,34.98557,20.78198,0.51082,8.231949e-03,7.778277e-03,9.802000e-05,1.13250,-0.04850,0.52748,0,
32.7000,35.06540,20.83522,0.51337,35.98538,18.95179,0.38850,35.03479,20.80988,0.51049,8.240711e-03,7.786521e-03,9.802000e-05,1.13150,-0.01047,0.51541,0,
32.7500,35.11506,20.86322,0.51337,36.03823,18.97342,0.38640,35.08451,20.83796,0.50855,8.249507e-03,7.794873e-03,9.802000e-05,1.14200,-0.04193,0.51222,0,
32.8000,35.16471,20.89121,0.51337,36.09154,18.99511,0.38828,35.13486,20.86584,0.51030,8.258335e-03,7.803318e-03,9.802000e-05,1.15100,0.03758,0.50737,0,
32.8500,35.21436,20.91920,0.51337,36.14427,19.01668,0.38276,35.18468,20.89348,0.50463,8.267123e-03,7.811645e-03,9.802000e-05,1.13950,-0.11046,0.50085,0,
32.9000,35.26401,20.94720,0.51337,36.19650,19.03771,0.38122,35.23338,20.92173,0.50394,8.275874e-03,7.819825e-03,9.802000e-05,1.12600,-0.03078,0.52479,0,
32.9500,35.31367,20.97519,0.51337,36.24843,19.05852,0.38332,35.28247,20.94859,0.50592,8.284603e-03,7.827930e-03,9.802000e-05,1.11900,0.04214,0.50270,0,
33.0000,35.36332,21.00318,0.51337,36.30180,19.08005,0.38391,35.33254,20.97696,0.50689,8.293432e-03,7.836372e-03,9.802000e-05,1.15100,0.01164,0.51652,0,
33.0500,35.41297,21.03118,0.51337,36.35428,19.10125,0.38826,35.38182,21.00480,0.51154,8.302200e-03,7.844617e-03,9.802000e-05,1.13200,0.08712,0.51876,0,
33.1000,35.46262,21.05917,0.51337,36.40750,19.12301,0.39083,35.43220,21.03251,0.51376,8.311021e-03,7.853054e-03,9.802000e-05,1.15000,0.05144,0.50511,0,
33.1500,35.51228,21.08716,0.51337,36.45974,19.14454,0.39466,35.48123,21.06059,0.51784,8.319774e-03,7.861285e-03,9.802000e-05,1.13000,0.07648,0.52408,0,
33.2000,35.56193,21.11516,0.51337,36.51225,19.16641,0.39693,35.53102,21.08809,0.51957,8.328548e-03,7.869598e-03,9.802000e-05,1.13750,0.04547,0.50633,0,
33.2500,35.61158,21.14315,0.51337,36.56373,19.18799,0.39341,35.57922,21.11626,0.51643,8.337250e-03,7.877695e-03,9.802000e-05,1.11650,-0.07040,0.52561,0,
33.3000,35.66123,21.17114,0.51337,36.61688,19.21005,0.39578,35.62950,21.14426,0.51845,8.346070e-03,7.886146e-03,9.802000e-05,1.15100,0.04738,0.50999,0,
33.3500,35.71089,21.19914,0.51337,36.66996,19.23223,0.39729,35.68012,21.17160,0.51900,8.354886e-03,7.894595e-03,9.802000e-05,1.15050,0.03011,0.49552,0,
33.4000,35.76054,21.22713,0.51337,36.72381,19.25482,0.39908,35.73072,21.20076,0.52095,8.363760e-03,7.903226e-03,9.802000e-05,1.16800,0.03580,0.52495,0,
33.4500,35.81019,21.25512,0.51337,36.77475,19.27630,0.40153,35.77901,21.22765,0.52290,8.372424e-03,7.911210e-03,9.802000e-05,1.10550,0.04909,0.51042,0,
33.5000,35.85984,21.28312,0.51337,36.82558,19.29788,0.39890,35.82684,21.25525,0.52029,8.381082e-03,7.919187e-03,9.802000e-05,1.10450,-0.05253,0.52076,0,
33.5500,35.90950,21.31111,0.51337,36.87760,19.31981,0.39887,35.87602,21.28297,0.51997,8.389825e-03,7.927413e-03,9.802000e-05,1.12900,-0.00076,0.51299,0,
33.6000,35.95915,21.33910,0.51337,36.92975,19.34179,0.39998,35.92568,21.31013,0.52029,8.398578e-03,7.935671e-03,9.802000e-05,1.13200,0.02238,0.50087,0,
33.6500,36.00880,21.36710,0.51337,36.98205,19.36390,0.40013,35.97433,21.33944,0.52133,8.407343e-03,7.943964e-03,9.802000e-05,1.13550,0.00285,0.54320,0,
33.7000,36.05845,21.39509,0.51337,37.03431,19.38601,0.39971,36.02391,21.36704,0.52037,8.416105e-03,7.952254e-03,9.802000e-05,1.13500,-0.00834,0.50707,0,
33.7500,36.10811,21.42308,0.51337,37.08643,19.40802,0.40194,36.07275,21.39562,0.52297,8.424857e-03,7.960506e-03,9.802000e-05,1.13150,0.04458,0.53202,0,
33.8000,36.15776,21.45108,0.51337,37.13958,19.43061,0.40108,36.12293,21.42419,0.52188,8.433684e-03,7.969003e-03,9.802000e-05,1.15500,-0.01724,0.51635,0,
33.8500,36.20741,21.47907,0.51337,37.19249,19.45305,0.39858,36.17341,21.45167,0.51842,8.442495e-03,7.977442e-03,9.802000e-05,1.14950,-0.04991,0.49481,0,
33.9000,36.25706,21.50706,0.51337,37.24558,19.47541,0.39886,36.22361,21.47993,0.51846,8.451318e-03,7.985905e-03,9.802000e-05,1.15200,0.00547,0.51271,0,
33.9500,36.30672,21.53506,0.51337,37.29836,19.49765,0.39280,36.27290,21.50912,0.51307,8.460119e-03,7.994300e-03,9.802000e-05,1.14550,-0.12104,0.52930,0,
34.0000,36.35637,21.56305,0.51337,37.35046,19.51924,0.39113,36.32147,21.53782,0.51223,8.468868e-03,8.002508e-03,9.802000e-05,1.12800,-0.03352,0.53272,0,
34.0500,36.40602,21.59105,0.51337,37.40272,19.54079,0.38844,36.37062,21.56572,0.50971,8.477626e-03,8.010742e-03,9.802000e-05,1.13050,-0.05368,0.51374,0,
34.1000,36.45567,21.61904,0.51337,37.45491,19.56215,0.38701,36.41975,21.59343,0.50844,8.486378e-03,8.018946e-03,9.802000e-05,1.12800,-0.02859,0.51223,0,
34.1500,36.50533,21.64703,0.51337,37.50886,19.58414,0.38929,36.47017,21.62260,0.51139,8.495253e-03,8.027534e-03,9.802000e-05,1.16500,0.04561,0.52788,0,
34.2000,36.55498,21.67503,0.51337,37.56078,19.60544,0.39503,36.51928,21.64977,0.51689,8.503986e-03,8.035684e-03,9.802000e-05,1.12250,0.11479,0.51097,0,
34.2500,36.60463,21.70302,0.51337,37.61339,19.62737,0.39495,36.56918,21.67732,0.51629,8.512770e-03,8.044020e-03,9.802000e-05,1.14000,-0.00163,0.50374,0,
34.3000,36.65428,21.73101,0.51337,37.66681,19.64964,0.39513,36.61949,21.70593,0.51651,8.521613e-03,8.052538e-03,9.802000e-05,1.15750,0.00358,0.51736,0,
34.3500,36.70394,21.75901,0.51337,37.71993,19.67179,0.39424,36.66971,21.73404,0.51536,8.530435e-03,8.060989e-03,9.802000e-05,1.15100,-0.01790,0.50911,0,
34.4000,36.75359,21.78700,0.51337,37.77232,19.69359,0.39452,36.71917,21.76186,0.51552,8.539204e-03,8.069272e-03,9.802000e-05,1.13500,0.00567,0.51246,0,
34.4500,36.80324,21.81499,0.51337,37.82492,19.71549,0.39151,36.76837,21.79061,0.51305,8.547989e-03,8.077603e-03,9.802000e-05,1.13950,-0.06014,0.52639,0,
34.5000,36.85289,21.84299,0.51337,37.87793,19.73738,0.39322,36.81825,21.81891,0.51488,8.556801e-03,8.086009e-03,9.802000e-05,1.14700,0.03411,0.51793,0,
34.5500,36.90255,21.87098,0.51337,37.93211,19.75985,0.38932,36.86937,21.84766,0.51088,8.565697e-03,8.094687e-03,9.802000e-05,1.17300,-0.07795,0.50825,0,
34.6000,36.95220,21.89897,0.51337,37.98466,19.78141,0.38550,36.91853,21.87612,0.50762,8.574475e-03,8.102977e-03,9.802000e-05,1.13600,-0.07637,0.52143,0,
34.6500,37.00185,21.92697,0.51337,38.03689,19.80261,0.38490,36.96765,21.90379,0.50724,8.583228e-03,8.111175e-03,9.802000e-05,1.12750,-0.01213,0.51267,0,
34.7000,37.05150,21.95496,0.51337,38.08972,19.82401,0.38081,37.01707,21.93219,0.50374,8.592022e-03,8.119503e-03,9.802000e-05,1.14000,-0.08168,0.51800,0,
34.7500,37.10116,21.98295,0.51337,38.14178,19.84485,0.38040,37.06609,21.95942,0.50346,8.600760e-03,8.127633e-03,9.802000e-05,1.12150,-0.00830,0.50678,0,
34.8000,37.15081,22.01095,0.51337,38.19519,19.86621,0.37883,37.11579,21.98839,0.50289,8.609591e-03,8.136067e-03,9.802000e-05,1.15050,-0.03132,0.52735,0,7.95052
34.8500,37.20046,22.03894,0.51337,38.24766,19.88709,0.37629,37.16482,22.01641,0.50100,8.618355e-03,8.144280e-03,9.802000e-05,1.12950,-0.05090,0.51707,0,7.89510
34.9000,37.25011,22.06693,0.51337,38.30061,19.90801,0.38029,37.21465,22.04394,0.50516,8.627150e-03,8.152586e-03,9.802000e-05,1.13850,0.08014,0.50902,0,7.90059
34.9500,37.29976,22.09493,0.51337,38.35493,19.92973,0.37834,37.26555,22.07276,0.50363,8.636044e-03,8.161226e-03,9.802000e-05,1.17000,-0.03909,0.51391,1,7.86180
35.0000,37.34942,22.12292,0.51337,38.40773,19.95072,0.37725,37.31458,22.10150,0.50362,8.644830e-03,8.169514e-03,9.802000e-05,1.13650,-0.02185,0.53011,1,7.86612
35.0500,37.39907,22.15091,0.51337,38.45998,19.97142,0.37486,37.36339,22.12937,0.50184,8.653575e-03,8.177671e-03,9.802000e-05,1.12400,-0.04771,0.51677,1,7.82217
35.1000,37.44872,22.17891,0.51337,38.51326,19.99238,0.37407,37.41324,22.15751,0.50154,8.662390e-03,8.186047e-03,9.802000e-05,1.14500,-0.01574,0.51358,1,7.83449
35.1500,37.49837,22.20690,0.51337,38.56736,20.01362,0.37178,37.46361,22.18653,0.50013,8.671261e-03,8.194605e-03,9.802000e-05,1.16250,-0.04589,0.52177,1,7.72500
35.2000,37.54803,22.23489,0.51337,38.62119,20.03461,0.36594,37.51407,22.21465,0.49464,8.680112e-03,8.203090e-03,9.802000e-05,1.15550,-0.11686,0.50311,1,7.70761
35.2500,37.59768,22.26289,0.51337,38.67393,20.05482,0.36512,37.56332,22.24228,0.49450,8.688883e-03,8.211296e-03,9.802000e-05,1.12950,-0.01622,0.51094,1,7.70796
35.3000,37.64733,22.29088,0.51337,38.72651,20.07492,0.36735,37.61299,22.26879,0.49654,8.697644e-03,8.219465e-03,9.802000e-05,1.12600,0.04442,0.49231,1,7.68952
35.3500,37.69698,22.31887,0.51337,38.77913,20.09516,0.36977,37.66193,22.29679,0.49990,8.706407e-03,8.227651e-03,9.802000e-05,1.12750,0.04853,0.52280,1,7.64966
35.4000,37.74664,22.34687,0.51337,38.83195,20.11564,0.37086,37.71120,22.32474,0.50165,8.715185e-03,8.235900e-03,9.802000e-05,1.13300,0.02175,0.51770,1,7.63229
35.4500,37.79629,22.37486,0.51337,38.88554,20.13648,0.37182,37.76132,22.35291,0.50304,8.724015e-03,8.244328e-03,9.802000e-05,1.15000,0.01921,0.51353,1,7.59594
35.5000,37.84594,22.40285,0.51337,38.93895,20.15730,0.36666,37.81113,22.38130,0.49849,8.732833e-03,8.252721e-03,9.802000e-05,1.14650,-0.10315,0.51353,1,7.56953
35.5500,37.89559,22.43085,0.51337,38.99190,20.17764,0.36309,37.86047,22.40928,0.49563,8.741617e-03,8.260984e-03,9.802000e-05,1.13450,-0.07141,0.51289,1,7.56563
