t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
28.4500,30.41641,16.35848,0.48725,31.00380,14.97694,0.39257,30.39272,16.32878,0.48939,7.378794e-03,6.900407e-03,9.802000e-05,1.14100,-0.02818,0.48810,2,3.65631
28.5000,30.46678,16.38516,0.48725,31.05568,14.99842,0.39134,30.44294,16.35392,0.48714,7.387547e-03,6.908542e-03,9.802000e-05,1.12300,-0.02461,0.46227,2,3.53972
28.5500,30.51714,16.41185,0.48725,31.10851,15.02022,0.38982,30.49380,16.38000,0.48508,7.396363e-03,6.916888e-03,9.802000e-05,1.14300,-0.03035,0.47172,2,3.53435
28.6000,30.56751,16.43854,0.48725,31.16135,15.04193,0.38799,30.54426,16.40677,0.48335,7.405179e-03,6.925227e-03,9.802000e-05,1.14250,-0.03664,0.48592,2,3.49194
28.6500,30.61788,16.46523,0.48725,31.21328,15.06315,0.38894,30.59359,16.43349,0.48484,7.413936e-03,6.933345e-03,9.802000e-05,1.12200,0.01909,0.49781,2,3.40780
28.7000,30.66824,16.49191,0.48725,31.26551,15.08456,0.38900,30.64368,16.45953,0.48467,7.422712e-03,6.941539e-03,9.802000e-05,1.12900,0.00117,0.47926,2,3.30697
28.7500,30.71861,16.51860,0.48725,31.31752,15.10588,0.38534,30.69353,16.48548,0.48082,7.431474e-03,6.949679e-03,9.802000e-05,1.12400,-0.07329,0.47613,2,3.32181
28.8000,30.76898,16.54529,0.48725,31.36987,15.12711,0.38098,30.74313,16.51255,0.47722,7.440257e-03,6.957879e-03,9.802000e-05,1.13000,-0.08717,0.49599,2,3.24294
28.8500,30.81934,16.57197,0.48725,31.42332,15.14852,0.38600,30.79373,16.54002,0.48308,7.449107e-03,6.966307e-03,9.802000e-05,1.15150,0.10047,0.50345,2,3.19153
28.9000,30.86971,16.59866,0.48725,31.47541,15.16969,0.38662,30.84327,16.56662,0.48409,7.457871e-03,6.974451e-03,9.802000e-05,1.12450,0.01239,0.49364,2,3.13176
28.9500,30.92008,16.62535,0.48725,31.52839,15.19126,0.38660,30.89387,16.59331,0.48412,7.466693e-03,6.982804e-03,9.802000e-05,1.14400,-0.00047,0.48537,2,3.07147
29.0000,30.97044,16.65204,0.48725,31.58190,15.21304,0.38645,30.94490,16.62039,0.48412,7.475548e-03,6.991281e-03,9.802000e-05,1.15550,-0.00308,0.48800,2,3.09135
29.0500,31.02081,16.67872,0.48725,31.63511,15.23469,0.38551,30.99527,16.64804,0.48393,7.484384e-03,6.999689e-03,9.802000e-05,1.14900,-0.01864,0.50204,2,2.99818
29.1000,31.07118,16.70541,0.48725,31.68811,15.25620,0.38560,31.04562,16.67518,0.48444,7.493206e-03,7.008043e-03,9.802000e-05,1.14400,0.00165,0.49489,2,2.94568
29.1500,31.12154,16.73210,0.48725,31.74185,15.27802,0.38754,31.09673,16.70260,0.48671,7.502074e-03,7.016569e-03,9.802000e-05,1.16000,0.03888,0.49490,2,2.91574
29.2000,31.17191,16.75879,0.48725,31.79544,15.29989,0.39262,31.14815,16.72916,0.49138,7.510934e-03,7.025071e-03,9.802000e-05,1.15750,0.10158,0.48130,2,2.90129
29.2500,31.22228,16.78547,0.48725,31.84875,15.32197,0.38852,31.19870,16.75702,0.48779,7.519778e-03,7.033541e-03,9.802000e-05,1.15400,-0.08196,0.50019,2,2.86331
29.3000,31.27264,16.81216,0.48725,31.90129,15.34347,0.39171,31.24875,16.78382,0.49114,7.528571e-03,7.041808e-03,9.802000e-05,1.13550,0.06368,0.49510,2,2.78909
29.3500,31.32301,16.83885,0.48725,31.95464,15.36551,0.39032,31.29975,16.81086,0.48960,7.537418e-03,7.050283e-03,9.802000e-05,1.15450,-0.02767,0.48589,2,2.74424
29.4000,31.37337,16.86553,0.48725,32.00736,15.38720,0.39150,31.35032,16.83717,0.49037,7.546222e-03,7.058600e-03,9.802000e-05,1.14000,0.02348,0.48040,2,2.68728
29.4500,31.42374,16.89222,0.48725,32.06053,15.40915,0.38581,31.40093,16.86451,0.48489,7.555058e-03,7.067031e-03,9.802000e-05,1.15050,-0.11378,0.48994,2,2.60944
29.5000,31.47411,16.91891,0.48725,32.11482,15.43120,0.39057,31.45279,16.89179,0.48961,7.563963e-03,7.075688e-03,9.802000e-05,1.17200,0.09521,0.48884,2,2.60262
29.5500,31.52447,16.94560,0.48725,32.16628,15.45239,0.38938,31.50173,16.91829,0.48869,7.572686e-03,7.083718e-03,9.802000e-05,1.11300,-0.02379,0.49521,2,2.56161
29.6000,31.57484,16.97228,0.48725,32.21917,15.47409,0.38933,31.55239,16.94480,0.48837,7.581503e-03,7.092072e-03,9.802000e-05,1.14350,-0.00104,0.48178,2,2.50736
29.6500,31.62521,16.99897,0.48725,32.27161,15.49560,0.38555,31.60233,16.97159,0.48475,7.590289e-03,7.100319e-03,9.802000e-05,1.13350,-0.07560,0.48870,2,2.46328
29.7000,31.67557,17.02566,0.48725,32.32385,15.51680,0.38259,31.65198,16.99831,0.48215,7.599062e-03,7.108498e-03,9.802000e-05,1.12750,-0.05921,0.49107,2,2.43208
29.7500,31.72594,17.05234,0.48725,32.37531,15.53751,0.38423,31.70103,17.02421,0.48395,7.607783e-03,7.116481e-03,9.802000e-05,1.10950,0.03296,0.48747,2,2.40250
29.8000,31.77631,17.07903,0.48725,32.42746,15.55860,0.38345,31.75057,17.05087,0.48356,7.616549e-03,7.124631e-03,9.802000e-05,1.12500,-0.01563,0.49330,2,2.33964
29.8500,31.82667,17.10572,0.48725,32.48069,15.58007,0.37964,31.80083,17.07860,0.48060,7.625383e-03,7.133028e-03,9.802000e-05,1.14800,-0.07622,0.50142,2,2.36270
29.9000,31.87704,17.13241,0.48725,32.53375,15.60124,0.37732,31.85119,17.10557,0.47872,7.634204e-03,7.141363e-03,9.802000e-05,1.14250,-0.04652,0.48970,2,2.30954
29.9500,31.92741,17.15909,0.48725,32.58634,15.62209,0.37834,31.90099,17.13243,0.48040,7.642994e-03,7.149578e-03,9.802000e-05,1.13150,0.02049,0.49636,2,2.25704
30.0000,31.97777,17.18578,0.48725,32.63913,15.64307,0.37386,31.95079,17.15975,0.47678,7.651796e-03,7.157843e-03,9.802000e-05,1.13600,-0.08965,0.49799,2,2.18790
30.0500,32.02814,17.21247,0.48725,32.69126,15.66352,0.36995,32.00056,17.18544,0.47286,7.660554e-03,7.165933e-03,9.802000e-05,1.12000,-0.07823,0.47259,2,2.18431
30.1000,32.07851,17.23916,0.48725,32.74410,15.68401,0.37102,32.05073,17.21178,0.47436,7.669355e-03,7.174163e-03,9.802000e-05,1.13350,0.02149,0.48486,2,2.15711
30.1500,32.12887,17.26584,0.48725,32.79671,15.70448,0.36550,32.10049,17.23844,0.46955,7.678142e-03,7.182346e-03,9.802000e-05,1.12900,-0.11050,0.48698,2,2.09679
30.2000,32.17924,17.29253,0.48725,32.85043,15.72504,0.36447,32.15164,17.26475,0.46875,7.686995e-03,7.190757e-03,9.802000e-05,1.15050,-0.02056,0.47439,2,2.12317
30.2500,32.22961,17.31922,0.48725,32.90357,15.74531,0.36112,32.20180,17.29155,0.46630,7.695811e-03,7.199026e-03,9.802000e-05,1.13750,-0.06688,0.48830,2,2.07919
30.3000,32.27997,17.34590,0.48725,32.95788,15.76582,0.36869,32.25308,17.31875,0.47475,7.704696e-03,7.207548e-03,9.802000e-05,1.16100,0.15131,0.49643,2,2.03011
30.3500,32.33034,17.37259,0.48725,33.01044,15.78613,0.37126,32.30303,17.34482,0.47758,7.713476e-03,7.215711e-03,9.802000e-05,1.12700,0.05141,0.48388,2,2.02252
30.4000,32.38071,17.39928,0.48725,33.06318,15.80666,0.37180,32.35273,17.37194,0.47901,7.722268e-03,7.223931e-03,9.802000e-05,1.13200,0.01076,0.50077,2,1.95438
30.4500,32.43107,17.42597,0.48725,33.11662,15.82750,0.37219,32.40355,17.39850,0.47951,7.731102e-03,7.232314e-03,9.802000e-05,1.14700,0.00794,0.48208,2,1.95752
30.5000,32.48144,17.45265,0.48725,33.16962,15.84819,0.37263,32.45393,17.42495,0.48011,7.739910e-03,7.240600e-03,9.802000e-05,1.13800,0.00869,0.48415,2,1.89973
30.5500,32.53181,17.47934,0.48725,33.22245,15.86884,0.37273,32.50405,17.45153,0.48051,7.748707e-03,7.248850e-03,9.802000e-05,1.13450,0.00204,0.48793,2,1.86585
30.6000,32.58217,17.50603,0.48725,33.27437,15.88914,0.36988,32.55254,17.47910,0.47912,7.757446e-03,7.256890e-03,9.802000e-05,1.11500,-0.05696,0.51483,2,1.84312
30.6500,32.63254,17.53271,0.48725,33.32764,15.90979,0.36760,32.60287,17.50614,0.47741,7.766267e-03,7.265224e-03,9.802000e-05,1.14250,-0.04566,0.49146,2,1.83072
30.7000,32.68291,17.55940,0.48725,33.38038,15.93011,0.36728,32.65302,17.53222,0.47718,7.775055e-03,7.273427e-03,9.802000e-05,1.13050,-0.00635,0.47926,2,1.80140
30.7500,32.73327,17.58609,0.48725,33.43321,15.95043,0.36410,32.70273,17.55928,0.47487,7.783847e-03,7.281646e-03,9.802000e-05,1.13200,-0.06363,0.49619,2,1.77327
30.8000,32.78364,17.61278,0.48725,33.48587,15.97050,0.36530,32.75245,17.58581,0.47668,7.792627e-03,7.289809e-03,9.802000e-05,1.12700,0.02399,0.49177,2,1.73851
30.8500,32.83401,17.63946,0.48725,33.53892,15.99079,0.36182,32.80252,17.61264,0.47382,7.801431e-03,7.298071e-03,9.802000e-05,1.13600,-0.06969,0.48908,2,1.71591
30.9000,32.88437,17.66615,0.48725,33.59213,16.01093,0.36369,32.85289,17.63910,0.47610,7.810244e-03,7.306351e-03,9.802000e-05,1.13800,0.03754,0.48592,2,1.71313
30.9500,32.93474,17.69284,0.48725,33.64487,16.03100,0.36300,32.90240,17.66619,0.47640,7.819027e-03,7.314531e-03,9.802000e-05,1.12850,-0.01389,0.50087,2,1.67193
31.0000,32.98511,17.71953,0.48725,33.69813,16.05123,0.36260,32.95253,17.69329,0.47679,7.827841e-03,7.322830e-03,9.802000e-05,1.13950,-0.00794,0.49600,2,1.60955
31.0500,33.03547,17.74621,0.48725,33.75161,16.07152,0.35721,33.00281,17.72057,0.47223,7.836668e-03,7.331178e-03,9.802000e-05,1.14400,-0.10788,0.49270,2,1.63422
31.1000,33.08584,17.77290,0.48725,33.80382,16.09101,0.35478,33.05174,17.74725,0.47088,7.845415e-03,7.339203e-03,9.802000e-05,1.11450,-0.04861,0.49736,2,1.56939
31.1500,33.13621,17.79959,0.48725,33.85734,16.11083,0.35791,33.10200,17.77432,0.47497,7.854240e-03,7.347518e-03,9.802000e-05,1.14150,0.06277,0.49826,2,1.57167
31.2000,33.18657,17.82627,0.48725,33.91059,16.13075,0.36139,33.15227,17.80086,0.47888,7.863048e-03,7.355789e-03,9.802000e-05,1.13700,0.06948,0.48967,2,1.52565
31.2500,33.23694,17.85296,0.48725,33.96426,16.15104,0.36374,33.20279,17.82809,0.48187,7.871883e-03,7.364177e-03,9.802000e-05,1.14750,0.04699,0.49746,2,1.51206
31.3000,33.28730,17.87965,0.48725,34.01699,16.17111,0.36094,33.25265,17.85449,0.47928,7.880660e-03,7.372364e-03,9.802000e-05,1.12850,-0.05602,0.48436,2,1.48271
31.3500,33.33767,17.90634,0.48725,34.07111,16.19154,0.36016,33.30380,17.88153,0.47879,7.889522e-03,7.380854e-03,9.802000e-05,1.15700,-0.01547,0.48586,2,1.47487
31.4000,33.38804,17.93302,0.48725,34.12462,16.21169,0.36104,33.35387,17.90916,0.48071,7.898346e-03,7.389199e-03,9.802000e-05,1.14350,0.01747,0.50628,2,1.40336
31.4500,33.43840,17.95971,0.48725,34.17869,16.23211,0.35802,33.40435,17.93736,0.47889,7.907204e-03,7.397681e-03,9.802000e-05,1.15600,-0.06030,0.50822,2,1.41426
31.5000,33.48877,17.98640,0.48725,34.23348,16.25261,0.35591,33.45594,17.96497,0.47729,7.916105e-03,7.406312e-03,9.802000e-05,1.17000,-0.04233,0.49005,2,1.36094
31.5500,33.53914,18.01308,0.48725,34.28754,16.27270,0.35623,33.50702,17.99175,0.47785,7.924959e-03,7.414765e-03,9.802000e-05,1.15350,0.00645,0.48349,2,1.36089
31.6000,33.58950,18.03977,0.48602,34.34162,16.29283,0.35588,33.55815,18.01848,0.47766,7.933815e-03,7.423224e-03,9.802000e-05,1.15400,-0.00698,0.48171,2,1.31284
31.6500,33.63986,18.06638,0.48304,34.39542,16.31282,0.35143,33.60846,18.04616,0.47425,7.942653e-03,7.431618e-03,9.802000e-05,1.14800,-0.08907,0.49971,2,1.29425
31.7000,33.69011,18.09273,0.47545,34.44941,16.33262,0.34110,33.65935,18.07292,0.46432,7.951500e-03,7.440031e-03,9.802000e-05,1.15000,-0.20661,0.47428,2,1.26537
31.7500,33.73992,18.11837,0.46162,34.50202,16.35129,0.32706,33.70914,18.09816,0.45048,7.960260e-03,7.448071e-03,9.802000e-05,1.11650,-0.28073,0.45521,2,1.25239
31.8000,33.78893,18.14275,0.44153,34.55275,16.36850,0.30950,33.75717,18.12188,0.43324,7.968908e-03,7.455601e-03,9.802000e-05,1.07150,-0.35123,0.44096,2,1.22397
31.8500,33.83637,18.16518,0.41520,34.60274,16.38449,0.28507,33.80477,18.14396,0.40885,7.977515e-03,7.462866e-03,9.802000e-05,1.04950,-0.48861,0.40990,2,1.20875
31.9000,33.88259,18.18555,0.38261,34.64973,16.39826,0.25355,33.84993,18.16300,0.37698,7.985971e-03,7.469317e-03,9.802000e-05,0.97950,-0.63025,0.36833,2,1.20066
31.9500,33.92790,18.20379,0.34378,34.69833,16.41085,0.21647,33.89640,18.18188,0.34022,7.994514e-03,7.475986e-03,9.802000e-05,1.00400,-0.74179,0.34831,2,1.13801
32.0000,33.97154,18.21941,0.29869,34.74457,16.42102,0.17835,33.94129,18.19716,0.30169,8.002960e-03,7.481950e-03,9.802000e-05,0.94700,-0.76226,0.29131,2,1.13974
32.0500,34.01455,18.23265,0.24736,34.78876,16.42899,0.12187,33.98420,18.21044,0.24515,8.011336e-03,7.487288e-03,9.802000e-05,0.89800,-1.12969,0.24380,2,1.12978
32.1000,34.05784,18.24358,0.19369,34.83323,16.43443,0.06982,34.02759,18.22146,0.19322,8.019713e-03,7.492508e-03,9.802000e-05,0.89600,-1.04100,0.19629,2,1.11093
32.1500,34.10043,18.25194,0.13727,34.87598,16.43742,0.01336,34.06940,18.23020,0.13719,8.028020e-03,7.497201e-03,9.802000e-05,0.85700,-1.12911,0.14750,2,1.10976
32.2000,34.14412,18.25797,0.08238,34.91972,16.43801,-0.03942,34.11311,18.23538,0.08373,8.036286e-03,7.502039e-03,9.802000e-05,0.87500,-1.05574,0.06735,2,1.11844
32.2500,34.19056,18.26181,0.03374,34.96648,16.43616,-0.08789,34.15993,18.23888,0.03492,8.044489e-03,7.507548e-03,9.802000e-05,0.93600,-0.96922,0.02634,2,1.08616
32.3000,34.23964,18.26346,-0.00866,35.01619,16.43178,-0.12939,34.20986,18.24049,-0.00669,8.052582e-03,7.513763e-03,9.802000e-05,0.99800,-0.83007,-0.00932,2,1.10965
32.3500,34.29123,18.26302,-0.04480,35.06605,16.42530,-0.16683,34.26017,18.24007,-0.04420,8.060551e-03,7.520063e-03,9.802000e-05,1.00550,-0.74886,-0.04590,1,1.09277
32.4000,34.34528,18.26059,-0.07469,35.11824,16.41651,-0.19681,34.31305,18.23770,-0.07421,8.068394e-03,7.526993e-03,9.802000e-05,1.05850,-0.59949,-0.07494,2,1.12874
32.4500,34.40172,18.25637,-0.09833,35.17254,16.40568,-0.22183,34.36851,18.23297,-0.09974,8.076136e-03,7.534516e-03,9.802000e-05,1.10750,-0.50040,-0.11233,2,1.12021
32.5000,34.45845,18.25078,-0.11572,35.22820,16.39313,-0.24279,34.42524,18.22740,-0.12061,8.083799e-03,7.542455e-03,9.802000e-05,1.14100,-0.41928,-0.11832,2,1.16058
32.5500,34.51470,18.24424,-0.12686,35.28457,16.37917,-0.25299,34.48278,18.22075,-0.13054,8.091418e-03,7.550660e-03,9.802000e-05,1.16150,-0.20406,-0.12387,1,1.14086
32.6000,34.57043,18.23713,-0.13175,35.33857,16.36521,-0.25576,34.53789,18.21408,-0.13282,8.099099e-03,7.558336e-03,9.802000e-05,1.11550,-0.05524,-0.12107,1,1.13715
32.6500,34.62430,18.22999,-0.13039,35.39076,16.35156,-0.25688,34.59112,18.20779,-0.13326,8.106881e-03,7.565582e-03,9.802000e-05,1.07900,-0.02250,-0.11628,1,1.18776
32.7000,34.67701,18.22308,-0.12279,35.44176,16.33816,-0.24980,34.64330,18.20104,-0.12597,8.114761e-03,7.572538e-03,9.802000e-05,1.05450,0.14153,-0.12074,1,1.22112
32.7500,34.72829,18.21675,-0.10893,35.49195,16.32536,-0.23810,34.69464,18.19474,-0.11410,8.122772e-03,7.579269e-03,9.802000e-05,1.03600,0.23407,-0.11007,1,1.20466
32.8000,34.77931,18.21117,-0.08882,35.54234,16.31313,-0.21602,34.74619,18.18870,-0.09213,8.130917e-03,7.586005e-03,9.802000e-05,1.03700,0.44158,-0.09482,1,1.24367
32.8500,34.82892,18.20675,-0.06246,35.59095,16.30246,-0.19514,34.79579,18.18394,-0.07140,8.139239e-03,7.592229e-03,9.802000e-05,0.99550,0.41754,-0.07498,1,1.24252
32.9000,34.87797,18.20368,-0.02985,35.63848,16.29306,-0.16408,34.84388,18.18154,-0.03948,8.147702e-03,7.598123e-03,9.802000e-05,0.96900,0.62122,-0.01842,1,1.29884
32.9500,34.92776,18.20220,0.00901,35.68658,16.28510,-0.12298,34.89263,18.17946,0.00150,8.156314e-03,7.604078e-03,9.802000e-05,0.97500,0.82214,-0.00166,1,1.29535
33.0000,34.97737,18.20264,0.05019,35.73638,16.27895,-0.08109,34.94271,18.18002,0.04377,8.165067e-03,7.610372e-03,9.802000e-05,1.00350,0.83764,0.05335,2,1.25175
33.0500,35.02830,18.20520,0.08723,35.78681,16.27485,-0.03974,34.99319,18.18259,0.08542,8.173924e-03,7.616774e-03,9.802000e-05,1.01200,0.82712,0.09262,2,1.37022
33.1000,35.07956,18.20969,0.12282,35.83872,16.27278,-0.00157,35.04503,18.18659,0.12324,8.182845e-03,7.623517e-03,9.802000e-05,1.03900,0.76344,0.11457,2,1.40926
33.1500,35.13125,18.21607,0.15628,35.89029,16.27270,0.03576,35.09616,18.19324,0.16082,8.191789e-03,7.630192e-03,9.802000e-05,1.03150,0.74648,0.16700,2,1.35054
33.2000,35.18340,18.22428,0.18723,35.94293,16.27458,0.06903,35.14828,18.20100,0.19355,8.200735e-03,7.637159e-03,9.802000e-05,1.05350,0.66547,0.18019,1,1.44125
33.2500,35.23586,18.23422,0.21586,35.99504,16.27819,0.09411,35.19944,18.21150,0.21900,8.209653e-03,7.644048e-03,9.802000e-05,1.04450,0.50160,0.22810,1,1.49412
33.3000,35.28851,18.24577,0.24235,36.04924,16.28330,0.12288,35.25267,18.22291,0.24742,8.218561e-03,7.651491e-03,9.802000e-05,1.08900,0.57538,0.23897,1,1.46355
33.3500,35.34127,18.25881,0.26686,36.10368,16.29003,0.14889,35.30608,18.23515,0.27247,8.227430e-03,7.659058e-03,9.802000e-05,1.09700,0.52011,0.24901,1,1.50917
33.4000,35.39405,18.27324,0.28954,36.15921,16.29836,0.17328,35.36012,18.25047,0.29703,8.236271e-03,7.666959e-03,9.802000e-05,1.12300,0.48780,0.30112,1,1.52634
33.4500,35.44681,18.28896,0.31053,36.21174,16.30755,0.19673,35.41124,18.26545,0.31998,8.245022e-03,7.674228e-03,9.802000e-05,1.06650,0.46909,0.30758,1,1.54352
33.5000,35.49949,18.30586,0.32996,36.26425,16.31802,0.21340,35.46206,18.28233,0.33668,8.253722e-03,7.681577e-03,9.802000e-05,1.07100,0.33347,0.33735,2,1.55762
33.5500,35.55206,18.32387,0.34794,36.31803,16.32967,0.23127,35.51407,18.30016,0.35427,8.262408e-03,7.689289e-03,9.802000e-05,1.10050,0.35724,0.34756,1,1.57464
33.6000,35.60449,18.34288,0.36458,36.37193,16.34236,0.24908,35.56622,18.31840,0.37130,8.271058e-03,7.697101e-03,9.802000e-05,1.10750,0.35638,0.35209,1,1.60198
33.6500,35.65676,18.36283,0.37999,36.42594,16.35610,0.26463,35.61789,18.33974,0.38774,8.279676e-03,7.705014e-03,9.802000e-05,1.11450,0.31085,0.40983,1,1.63387
33.7000,35.70885,18.38364,0.39426,36.47982,16.37070,0.27851,35.66973,18.36018,0.40109,8.288258e-03,7.712969e-03,9.802000e-05,1.11650,0.27766,0.38796,1,1.65748
33.7500,35.76076,18.40523,0.40747,36.53347,16.38604,0.29384,35.72099,18.38244,0.41680,8.296812e-03,7.720934e-03,9.802000e-05,1.11600,0.30658,0.42612,1,1.73355
33.8000,35.81249,18.42756,0.41970,36.58812,16.40258,0.30518,35.77326,18.40529,0.42792,8.305363e-03,7.729208e-03,9.802000e-05,1.14200,0.22676,0.42268,1,1.76843
33.8500,35.86402,18.45055,0.43102,36.64242,16.41968,0.31408,35.82536,18.42771,0.43587,8.313892e-03,7.737455e-03,9.802000e-05,1.13850,0.17809,0.41246,1,1.79223
33.9000,35.91536,18.47416,0.44150,36.69675,16.43733,0.32486,35.87722,18.45155,0.44642,8.322421e-03,7.745754e-03,9.802000e-05,1.14250,0.21547,0.44084,1,1.75330
33.9500,35.96652,18.49834,0.45121,36.75065,16.45548,0.32860,35.92830,18.47694,0.45083,8.330930e-03,7.754009e-03,9.802000e-05,1.13750,0.07496,0.46715,1,1.81206
34.0000,36.01749,18.52304,0.46021,36.80367,16.47357,0.33583,35.97843,18.50240,0.45890,8.339420e-03,7.762080e-03,9.802000e-05,1.12050,0.14448,0.47956,1,1.87620
34.0500,36.06828,18.54822,0.46853,36.85676,16.49209,0.34154,36.02877,18.52752,0.46478,8.347908e-03,7.770204e-03,9.802000e-05,1.12450,0.11432,0.46891,1,1.92352
34.1000,36.11890,18.57384,0.47625,36.90964,16.51089,0.34781,36.07888,18.55287,0.47121,8.356394e-03,7.778311e-03,9.802000e-05,1.12250,0.12541,0.47511,1,1.92681
34.1500,36.16936,18.59986,0.48339,36.96421,16.53068,0.35729,36.13035,18.58007,0.48137,8.364943e-03,7.786846e-03,9.802000e-05,1.16100,0.18961,0.49791,1,1.95066
34.2000,36.21966,18.62627,0.49001,37.01661,16.55024,0.36963,36.18001,18.60566,0.49347,8.373405e-03,7.794927e-03,9.802000e-05,1.11850,0.24679,0.48761,1,1.99718
34.2500,36.26980,18.65301,0.49614,37.06962,16.57078,0.37575,36.23029,18.63195,0.49908,8.381879e-03,7.803220e-03,9.802000e-05,1.13700,0.12237,0.48651,1,2.02180
34.3000,36.31980,18.68008,0.50181,37.12332,16.59196,0.38153,36.28096,18.65963,0.50489,8.390390e-03,7.811706e-03,9.802000e-05,1.15450,0.11558,0.50581,1,2.04045
34.3500,36.36967,18.70744,0.50707,37.17661,16.61334,0.38594,36.33132,18.68709,0.50904,8.398893e-03,7.820132e-03,9.802000e-05,1.14850,0.08810,0.50282,1,2.12286
34.4000,36.41940,18.73507,0.51195,37.22907,16.63466,0.39112,36.38082,18.71453,0.51410,8.407372e-03,7.828390e-03,9.802000e-05,1.13250,0.10367,0.51105,1,2.14547
34.4500,36.46902,18.76295,0.51646,37.28167,16.65635,0.39261,36.43013,18.74319,0.51614,8.415865e-03,7.836712e-03,9.802000e-05,1.13800,0.02986,0.52949,1,2.17322
34.5000,36.51851,18.79105,0.52065,37.33457,16.67825,0.39852,36.47986,18.77160,0.52217,8.424386e-03,7.845109e-03,9.802000e-05,1.14500,0.11811,0.52521,1,2.23125
34.5500,36.56790,18.81937,0.52452,37.38860,16.70100,0.39852,36.53073,18.80070,0.52206,8.432971e-03,7.853802e-03,9.802000e-05,1.17250,0.00005,0.51941,1,2.27794
34.6000,36.61719,18.84789,0.52811,37.44090,16.72302,0.39830,36.57965,18.82970,0.52241,8.441491e-03,7.862098e-03,9.802000e-05,1.13500,-0.00437,0.53618,1,2.29316
34.6500,36.66638,18.87659,0.53144,37.49282,16.74487,0.40110,36.62836,18.85807,0.52542,8.450006e-03,7.870305e-03,9.802000e-05,1.12650,0.05587,0.53075,1,2.36375
34.7000,36.71548,18.90545,0.53453,37.54527,16.76712,0.40011,36.67736,18.88736,0.52501,8.458559e-03,7.878652e-03,9.802000e-05,1.13950,-0.01968,0.53916,1,2.37418
34.7500,36.76450,18.93447,0.53738,37.59689,16.78895,0.40260,36.72580,18.91562,0.52763,8.467083e-03,7.886803e-03,9.802000e-05,1.12100,0.04970,0.53080,1,2.42288
34.8000,36.81344,18.96364,0.54003,37.64982,16.81149,0.40363,36.77500,18.94581,0.52965,8.475685e-03,7.895266e-03,9.802000e-05,1.15050,0.02068,0.55401,1,2.46516
34.8500,36.86231,18.99293,0.54249,37.70173,16.83366,0.40359,36.82338,18.97513,0.53026,8.484242e-03,7.903506e-03,9.802000e-05,1.12900,-0.00090,0.54619,1,2.46529
34.9000,36.91110,19.02234,0.54477,37.75406,16.85600,0.40989,36.87239,19.00410,0.53672,8.492832e-03,7.911840e-03,9.802000e-05,1.13800,0.12614,0.54042,1,2.53120
34.9500,36.95983,19.05187,0.54688,37.80769,16.87931,0.41004,36.92242,19.03451,0.53728,8.501500e-03,7.920507e-03,9.802000e-05,1.16950,0.00291,0.54742,1,2.59773
35.0000,37.00851,19.08150,0.54883,37.85981,16.90196,0.41095,36.97067,19.06491,0.53926,8.510093e-03,7.928831e-03,9.802000e-05,1.13650,0.01815,0.56557,1,2.65056
35.0500,37.05712,19.11123,0.55064,37.91133,16.92441,0.41036,37.01856,19.09451,0.53927,8.518656e-03,7.937028e-03,9.802000e-05,1.12400,-0.01171,0.55405,1,2.71312
35.1000,37.10569,19.14105,0.55232,37.96380,16.94724,0.41127,37.06740,19.12449,0.54067,8.527287e-03,7.945436e-03,9.802000e-05,1.14450,0.01826,0.55253,1,2.73649
35.1500,37.15420,19.17095,0.55388,38.01708,16.97048,0.41058,37.11675,19.15549,0.54085,8.535974e-03,7.954032e-03,9.802000e-05,1.16250,-0.01389,0.56228,1,2.77249
35.2000,37.20267,19.20093,0.55533,38.07003,16.99353,0.40624,37.16606,19.18563,0.53684,8.544651e-03,7.962550e-03,9.802000e-05,1.15500,-0.08686,0.54507,1,2.79678
35.2500,37.25110,19.23098,0.55667,38.12189,17.01583,0.40672,37.21420,19.21531,0.53800,8.553274e-03,7.970796e-03,9.802000e-05,1.12900,0.00978,0.55424,1,2.88542
35.3000,37.29949,19.26109,0.55791,38.17357,17.03810,0.41025,37.26263,19.24393,0.54133,8.561890e-03,7.979006e-03,9.802000e-05,1.12550,0.07042,0.53685,1,2.90946
35.3500,37.34784,19.29126,0.55906,38.22525,17.06057,0.41377,37.31038,19.27410,0.54579,8.570509e-03,7.987236e-03,9.802000e-05,1.12700,0.07053,0.56850,1,2.96507
35.4000,37.39616,19.32149,0.56013,38.27711,17.08335,0.41606,37.35842,19.30429,0.54872,8.579141e-03,7.995531e-03,9.802000e-05,1.13300,0.04575,0.56446,1,2.96913
35.4500,37.44444,19.35177,0.56112,38.32971,17.10659,0.41802,37.40724,19.33479,0.55109,8.587825e-03,8.004002e-03,9.802000e-05,1.15000,0.03921,0.56129,1,3.04965
35.5000,37.49270,19.38210,0.56204,38.38208,17.12985,0.41376,37.45569,19.36553,0.54744,8.596499e-03,8.012434e-03,9.802000e-05,1.14600,-0.08515,0.56220,1,3.12353
35.5500,37.54093,19.41248,0.56289,38.43401,17.15265,0.41099,37.50371,19.39590,0.54536,8.605153e-03,8.020746e-03,9.802000e-05,1.13450,-0.05541,0.56242,1,3.15991
