t,true_x,true_y,true_theta,dr_x,dr_y,dr_theta,ekf_x,ekf_y,ekf_theta,ekf_var_x,ekf_var_y,ekf_var_theta,enc_v,enc_omega,imu_yaw,n_lidar_clusters,min_obstacle_range
27.9500,30.34842,18.17585,0.51337,32.52024,12.26130,0.14530,30.27149,18.04056,0.54925,3.096818e-02,2.280677e-02,4.876562e-04,1.14100,0.26151,0.49745,5,5.12800
28.0000,30.39807,18.20384,0.51337,32.57662,12.26955,0.15433,30.32199,18.06682,0.55467,3.101779e-02,2.284575e-02,4.876562e-04,1.13950,0.18075,0.48415,4,5.17350
28.0500,30.44772,18.23184,0.51337,32.63595,12.27878,0.14708,30.37221,18.09995,0.54897,3.106811e-02,2.288730e-02,4.876562e-04,1.20100,-0.14509,0.57942,4,5.05817
28.1000,30.49737,18.25983,0.51337,32.69281,12.28720,0.12371,30.42147,18.12953,0.52517,3.111789e-02,2.292667e-02,4.876562e-04,1.14950,-0.46742,0.51678,5,5.31460
28.1500,30.54703,18.28782,0.51337,32.74930,12.29423,0.11672,30.47069,18.15812,0.51824,3.116810e-02,2.296508e-02,4.876562e-04,1.13850,-0.13983,0.51930,9,5.14960
28.2000,30.59668,18.31582,0.51337,32.80519,12.30078,0.10552,30.52135,18.18280,0.50372,3.121830e-02,2.300280e-02,4.876562e-04,1.12550,-0.22402,0.43903,4,5.32782
28.2500,30.64633,18.34381,0.51337,32.86331,12.30694,0.10892,30.57361,18.20908,0.50511,3.126937e-02,2.304200e-02,4.876562e-04,1.16900,0.06799,0.46599,3,5.30601
28.3000,30.69598,18.37180,0.51337,32.91786,12.31290,0.11301,30.61984,18.23886,0.51256,3.131952e-02,2.307827e-02,4.876562e-04,1.09750,0.08190,0.57788,7,5.24099
28.3500,30.74564,18.39980,0.51337,32.97567,12.31946,0.13564,30.67137,18.26591,0.53365,3.137034e-02,2.311743e-02,4.876562e-04,1.16350,0.45259,0.50363,5,5.36273
28.4000,30.79529,18.42779,0.51337,33.02892,12.32673,0.13120,30.71777,18.29301,0.52896,3.141951e-02,2.315345e-02,4.876562e-04,1.07500,-0.08890,0.52416,6,5.27237
28.4500,30.84494,18.45578,0.51337,33.08566,12.33422,0.12485,30.76731,18.32165,0.52237,3.146972e-02,2.319218e-02,4.876562e-04,1.14450,-0.12690,0.51763,4,5.47269
28.5000,30.89459,18.48378,0.51337,33.13882,12.34089,0.11980,30.81710,18.34236,0.51103,3.151912e-02,2.322779e-02,4.876562e-04,1.07150,-0.10104,0.38848,3,5.38558
28.5500,30.94425,18.51177,0.51337,33.19593,12.34776,0.11391,30.86909,18.36724,0.50176,3.156981e-02,2.326636e-02,4.876562e-04,1.15050,-0.11773,0.43574,5,5.45021
28.6000,30.99390,18.53976,0.51337,33.25306,12.35430,0.10625,30.91917,18.39549,0.49472,3.162069e-02,2.330472e-02,4.876562e-04,1.15000,-0.15320,0.50674,7,5.51767
28.6500,31.04355,18.56776,0.51337,33.30615,12.35996,0.10942,30.96439,18.42404,0.50122,3.167070e-02,2.333954e-02,4.876562e-04,1.06800,0.06344,0.56619,3,5.47792
28.7000,31.09320,18.59575,0.51337,33.36060,12.36594,0.10982,31.01316,18.44904,0.50024,3.172091e-02,2.337565e-02,4.876562e-04,1.09550,0.00784,0.47342,4,5.25025
28.7500,31.14286,18.62375,0.51337,33.41408,12.37184,0.09509,31.06109,18.47355,0.48416,3.177089e-02,2.341092e-02,4.876562e-04,1.07600,-0.29444,0.45779,3,5.44799
28.8000,31.19251,18.65174,0.51337,33.46888,12.37707,0.07810,31.10749,18.50337,0.47156,3.182154e-02,2.344686e-02,4.876562e-04,1.10100,-0.33983,0.55708,7,5.60871
28.8500,31.24216,18.67973,0.51337,33.52797,12.38169,0.09862,31.15765,18.53508,0.49706,3.187344e-02,2.348604e-02,4.876562e-04,1.18550,0.41033,0.59439,6,5.65899
28.9000,31.29181,18.70773,0.51337,33.58156,12.38699,0.10102,31.20380,18.56290,0.50170,3.192351e-02,2.352129e-02,4.876562e-04,1.07700,0.04795,0.54532,4,5.74295
28.9500,31.34147,18.73572,0.51337,33.63907,12.39282,0.10110,31.25442,18.59080,0.50189,3.197445e-02,2.355989e-02,4.876562e-04,1.15600,0.00165,0.50395,6,5.66831
29.0000,31.39112,18.76371,0.51337,33.69881,12.39888,0.10063,31.30666,18.62043,0.50218,3.202595e-02,2.360035e-02,4.876562e-04,1.20100,-0.00942,0.51714,7,5.72424
29.0500,31.44077,18.79171,0.51337,33.75731,12.40479,0.09697,31.35590,18.65291,0.50285,3.207714e-02,2.363980e-02,4.876562e-04,1.17600,-0.07318,0.58730,5,5.63740
29.1000,31.49042,18.81970,0.51337,33.81482,12.41038,0.09588,31.40523,18.68309,0.50419,3.212806e-02,2.367842e-02,4.876562e-04,1.15550,-0.02174,0.55155,6,5.67327
29.1500,31.54008,18.84769,0.51337,33.87554,12.41622,0.10400,31.45761,18.71442,0.51423,3.217977e-02,2.371975e-02,4.876562e-04,1.22000,0.16240,0.55161,6,5.81215
29.2000,31.58973,18.87569,0.51337,33.93566,12.42250,0.12490,31.51159,18.74171,0.53261,3.223114e-02,2.376084e-02,4.876562e-04,1.20900,0.41791,0.48360,7,5.75912
29.2500,31.63938,18.90368,0.51337,33.99502,12.42995,0.10891,31.56151,18.77501,0.51962,3.228197e-02,2.380180e-02,4.876562e-04,1.19650,-0.31980,0.57809,3,5.85042
29.3000,31.68903,18.93167,0.51337,34.05079,12.43605,0.12093,31.60966,18.80386,0.53266,3.233210e-02,2.383942e-02,4.876562e-04,1.12200,0.24038,0.55261,1,5.85411
29.3500,31.73869,18.95967,0.51337,34.11022,12.44327,0.11401,31.66174,18.83336,0.52481,3.238295e-02,2.388043e-02,4.876562e-04,1.19750,-0.13836,0.50659,5,5.81795
29.4000,31.78834,18.98766,0.51337,34.16688,12.44976,0.11918,31.71244,18.85951,0.52750,3.243321e-02,2.391893e-02,4.876562e-04,1.14050,0.10338,0.47913,7,6.00692
29.4500,31.83799,19.01565,0.51337,34.22561,12.45679,0.09603,31.76295,18.89036,0.50545,3.248399e-02,2.395923e-02,4.876562e-04,1.18300,-0.46288,0.52683,8,5.94637
29.5000,31.88764,19.04365,0.51337,34.28874,12.46287,0.11554,31.81854,18.92089,0.52478,3.253634e-02,2.400267e-02,4.876562e-04,1.26850,0.39003,0.52134,2,5.93469
29.5500,31.93730,19.07164,0.51337,34.33995,12.46882,0.11099,31.86228,18.94829,0.52183,3.258515e-02,2.403666e-02,4.876562e-04,1.03100,-0.09093,0.55315,3,6.09829
29.6000,31.98695,19.09963,0.51337,34.39732,12.47521,0.11013,31.91326,18.97540,0.51927,3.263568e-02,2.407567e-02,4.876562e-04,1.15450,-0.01721,0.48602,3,6.15792
29.6500,32.03660,19.12763,0.51337,34.45271,12.48134,0.09483,31.96119,19.00384,0.50478,3.268573e-02,2.411298e-02,4.876562e-04,1.11450,-0.30600,0.52063,3,6.14907
29.7000,32.08625,19.15562,0.51337,34.50696,12.48650,0.08373,32.00786,19.03204,0.49557,3.273579e-02,2.414895e-02,4.876562e-04,1.09000,-0.22204,0.53249,5,6.23229
29.7500,32.13591,19.18361,0.51337,34.55776,12.49076,0.09037,32.05238,19.05686,0.50281,3.278516e-02,2.418177e-02,4.876562e-04,1.01950,0.13280,0.51446,3,6.03273
29.8000,32.18556,19.21161,0.51337,34.61149,12.49563,0.08726,32.09850,19.08492,0.50184,3.283512e-02,2.421723e-02,4.876562e-04,1.07900,-0.06213,0.54360,4,6.29460
29.8500,32.23521,19.23960,0.51337,34.66981,12.50073,0.07161,32.14725,19.11770,0.49097,3.288627e-02,2.425648e-02,4.876562e-04,1.17100,-0.31310,0.58421,7,6.35384
29.9000,32.28486,19.26759,0.51337,34.72717,12.50484,0.06288,32.19682,19.14686,0.48435,3.293738e-02,2.429463e-02,4.876562e-04,1.15000,-0.17458,0.52560,2,6.39581
29.9500,32.33452,19.29559,0.51337,34.78233,12.50832,0.06660,32.24388,19.17594,0.49153,3.298807e-02,2.433078e-02,4.876562e-04,1.10550,0.07443,0.55893,3,6.23186
30.0000,32.38417,19.32358,0.51337,34.83841,12.51206,0.04859,32.29098,19.20687,0.47808,3.303884e-02,2.436786e-02,4.876562e-04,1.12400,-0.36024,0.56708,4,6.35781
30.0500,32.43382,19.35157,0.51337,34.89137,12.51463,0.03273,32.33864,19.23022,0.46114,3.308913e-02,2.440198e-02,4.876562e-04,1.06050,-0.31715,0.44008,5,6.48548
30.1000,32.48347,19.37957,0.51337,34.94709,12.51646,0.03700,32.38763,19.25673,0.46717,3.314039e-02,2.443802e-02,4.876562e-04,1.11500,0.08546,0.50144,5,6.37928
30.1500,32.53313,19.40756,0.51337,35.00188,12.51849,0.01528,32.43487,19.28455,0.44870,3.319133e-02,2.447341e-02,4.876562e-04,1.09650,-0.43451,0.51202,4,6.45932
30.2000,32.58278,19.43555,0.51337,35.06095,12.51939,0.01094,32.48797,19.31040,0.44458,3.324358e-02,2.451202e-02,4.876562e-04,1.18150,-0.08682,0.44906,5,6.31502
30.2500,32.63243,19.46355,0.51337,35.11744,12.52001,-0.00289,32.53673,19.33885,0.43505,3.329533e-02,2.454836e-02,4.876562e-04,1.13000,-0.27642,0.51863,5,6.66025
30.3000,32.68208,19.49154,0.51337,35.17857,12.51983,0.02704,32.58976,19.36909,0.46957,3.334824e-02,2.458850e-02,4.876562e-04,1.22250,0.59854,0.55929,5,6.52219
30.3500,32.73174,19.51953,0.51337,35.23295,12.52130,0.03749,32.63785,19.39449,0.48083,3.339904e-02,2.462360e-02,4.876562e-04,1.08800,0.20907,0.49652,4,6.69196
30.4000,32.78139,19.54753,0.51337,35.28823,12.52337,0.04008,32.68442,19.42471,0.48818,3.344982e-02,2.465972e-02,4.876562e-04,1.10650,0.05178,0.58096,3,6.57227
30.4500,32.83104,19.57552,0.51337,35.34651,12.52571,0.04197,32.73600,19.45194,0.48994,3.350116e-02,2.469853e-02,4.876562e-04,1.16650,0.03771,0.48751,3,6.72171
30.5000,32.88069,19.60351,0.51337,35.40301,12.52808,0.04414,32.78575,19.47882,0.49239,3.355204e-02,2.473588e-02,4.876562e-04,1.13100,0.04343,0.49787,6,6.68593
30.5500,32.93035,19.63151,0.51337,35.45886,12.53055,0.04455,32.83440,19.50639,0.49397,3.360271e-02,2.477275e-02,4.876562e-04,1.11800,0.00821,0.51677,7,7.04789
30.6000,32.98000,19.65950,0.51337,35.51086,12.53287,0.03271,32.87595,19.53906,0.49038,3.365241e-02,2.480642e-02,4.876562e-04,1.04100,-0.23680,0.65126,5,6.92163
30.6500,33.02965,19.68749,0.51337,35.56830,12.53475,0.02309,32.92530,19.56867,0.48338,3.370350e-02,2.484455e-02,4.876562e-04,1.14950,-0.19232,0.53440,4,6.76415
30.7000,33.07930,19.71549,0.51337,35.62339,12.53602,0.02161,32.97430,19.59388,0.48148,3.375417e-02,2.488054e-02,4.876562e-04,1.10200,-0.02973,0.47342,7,6.89835
30.7500,33.12896,19.74348,0.51337,35.67877,12.53722,0.00830,33.02113,19.62378,0.47255,3.380496e-02,2.491674e-02,4.876562e-04,1.10800,-0.26615,0.55808,10,7.05455
30.8000,33.17861,19.77147,0.51337,35.73310,12.53767,0.01320,33.06803,19.65127,0.48031,3.385568e-02,2.495183e-02,4.876562e-04,1.08650,0.09796,0.53599,6,6.93979
30.8500,33.22826,19.79947,0.51337,35.78929,12.53841,-0.00022,33.11647,19.67986,0.46960,3.390667e-02,2.498867e-02,4.876562e-04,1.12400,-0.26844,0.52254,3,7.17168
30.9000,33.27791,19.82746,0.51337,35.84587,12.53840,0.00706,33.16618,19.70687,0.47834,3.395797e-02,2.502560e-02,4.876562e-04,1.13150,0.14568,0.50670,6,7.20310
30.9500,33.32757,19.85545,0.51337,35.90059,12.53878,0.00479,33.21212,19.73704,0.48120,3.400867e-02,2.506116e-02,4.876562e-04,1.09450,-0.04545,0.58146,4,7.23793
31.0000,33.37722,19.88345,0.51337,35.95754,12.53906,0.00250,33.26065,19.76709,0.48273,3.405981e-02,2.509864e-02,4.876562e-04,1.13900,-0.04571,0.55714,6,7.24909
31.0500,33.42687,19.91144,0.51337,36.01526,12.53920,-0.01857,33.30980,19.79762,0.46551,3.411111e-02,2.513682e-02,4.876562e-04,1.15450,-0.42142,0.54063,5,7.12995
31.1000,33.47652,19.93943,0.51337,36.06711,12.53824,-0.02742,33.35346,19.82595,0.46189,3.416143e-02,2.516967e-02,4.876562e-04,1.03700,-0.17704,0.56393,4,7.10692
31.1500,33.52618,19.96743,0.51337,36.12441,12.53667,-0.01513,33.40243,19.85595,0.47878,3.421304e-02,2.520706e-02,4.876562e-04,1.14650,0.24584,0.56841,3,7.26801
31.2000,33.57583,19.99542,0.51337,36.18083,12.53581,-0.00106,33.45170,19.88349,0.49444,3.426412e-02,2.524406e-02,4.876562e-04,1.12850,0.28141,0.52548,2,7.40278
31.2500,33.62548,20.02341,0.51337,36.23935,12.53575,0.00849,33.50171,19.91412,0.50694,3.431535e-02,2.528315e-02,4.876562e-04,1.17050,0.19097,0.56440,6,7.33071
31.3000,33.67513,20.05141,0.51337,36.29408,12.53622,-0.00332,33.54946,19.94087,0.49531,3.436539e-02,2.531935e-02,4.876562e-04,1.09450,-0.23612,0.49892,7,7.43177
31.3500,33.72479,20.07940,0.51337,36.35440,12.53602,-0.00648,33.60217,19.97022,0.49284,3.441704e-02,2.535996e-02,4.876562e-04,1.20650,-0.06334,0.50642,5,7.21288
31.4000,33.77444,20.10740,0.51337,36.41207,12.53564,-0.00332,33.65016,20.00284,0.50150,3.446811e-02,2.539831e-02,4.876562e-04,1.15350,0.06334,0.60852,9,7.35939
31.4500,33.82409,20.13539,0.51337,36.47230,12.53544,-0.01469,33.69973,20.03789,0.49637,3.451962e-02,2.543898e-02,4.876562e-04,1.20450,-0.22750,0.61820,2,7.49686
31.5000,33.87374,20.16338,0.51337,36.53529,12.53452,-0.02267,33.75414,20.06975,0.49029,3.457191e-02,2.548190e-02,4.876562e-04,1.26000,-0.15964,0.52735,6,7.82512
31.5500,33.92340,20.19138,0.51337,36.59493,12.53316,-0.02156,33.80668,20.09799,0.49155,3.462353e-02,2.552191e-02,4.876562e-04,1.19300,0.02226,0.49457,5,7.57702
31.6000,33.97305,20.21937,0.51337,36.65481,12.53187,-0.01750,33.85959,20.12609,0.49542,3.467518e-02,2.556216e-02,4.876562e-04,1.19800,0.08112,0.49183,7,7.72784
31.6500,34.02270,20.24736,0.51337,36.71358,12.53084,-0.02347,33.90855,20.15919,0.49469,3.472649e-02,2.560154e-02,4.876562e-04,1.17550,-0.11935,0.59673,3,7.77031
31.7000,34.07235,20.27536,0.51337,36.77354,12.52944,-0.03402,33.96074,20.18879,0.48528,3.477810e-02,2.564193e-02,4.876562e-04,1.19950,-0.21106,0.50752,4,7.65080
31.7500,34.12201,20.30335,0.51337,36.82970,12.52753,-0.03511,34.01052,20.21487,0.48406,3.482900e-02,2.567891e-02,4.876562e-04,1.12400,-0.02163,0.48134,5,7.85015
31.8000,34.17166,20.33134,0.51337,36.88210,12.52569,-0.02491,34.05651,20.24004,0.49504,3.487902e-02,2.571266e-02,4.876562e-04,1.04850,0.20387,0.51050,3,7.72089
31.8500,34.22131,20.35934,0.51337,36.93913,12.52426,-0.01736,34.10711,20.26639,0.50182,3.492991e-02,2.575056e-02,4.876562e-04,1.14100,0.15097,0.48690,3,8.00000
31.9000,34.27096,20.38733,0.51337,36.98997,12.52338,-0.01243,34.15334,20.28776,0.50360,3.497914e-02,2.578340e-02,4.876562e-04,1.01700,0.09875,0.44194,3,
31.9500,34.32062,20.41532,0.51337,37.05239,12.52261,-0.00537,34.20737,20.31910,0.51189,3.503117e-02,2.582599e-02,4.876562e-04,1.24850,0.14104,0.53601,4,
32.0000,34.37027,20.44332,0.51337,37.11342,12.52228,0.02256,34.26220,20.34595,0.53673,3.508269e-02,2.586758e-02,4.876562e-04,1.22050,0.55870,0.47644,7,
32.0500,34.41992,20.47131,0.51337,37.17000,12.52355,0.00174,34.31136,20.37392,0.51492,3.513253e-02,2.590600e-02,4.876562e-04,1.13200,-0.41644,0.49559,4,
32.1000,34.46957,20.49930,0.51337,37.22765,12.52365,0.00889,34.36143,20.40252,0.52228,3.518315e-02,2.594482e-02,4.876562e-04,1.15300,0.14300,0.52640,2,
32.1500,34.51923,20.52730,0.51337,37.28247,12.52414,0.00931,34.40786,20.43186,0.52474,3.523288e-02,2.598146e-02,4.876562e-04,1.09650,0.00845,0.56450,4,
32.2000,34.56888,20.55529,0.51337,37.33807,12.52466,0.01758,34.45843,20.45520,0.52839,3.528275e-02,2.601878e-02,4.876562e-04,1.11200,0.16531,0.43826,5,
32.2500,34.61853,20.58328,0.51337,37.39589,12.52568,0.01877,34.50975,20.48181,0.52699,3.533312e-02,2.605803e-02,4.876562e-04,1.15650,0.02391,0.47641,4,
32.3000,34.66818,20.61128,0.51337,37.45603,12.52681,0.02285,34.56229,20.51106,0.53005,3.538413e-02,2.609917e-02,4.876562e-04,1.20300,0.08165,0.51002,5,
32.3500,34.71784,20.63927,0.51337,37.50771,12.52799,0.01794,34.60735,20.53638,0.52429,3.543285e-02,2.613340e-02,4.876562e-04,1.03400,-0.09828,0.50784,4,
32.4000,34.76749,20.66726,0.51337,37.56001,12.52892,0.01857,34.65296,20.56195,0.52429,3.548188e-02,2.616801e-02,4.876562e-04,1.04600,0.01255,0.51211,7,
32.4500,34.81714,20.69526,0.51337,37.61217,12.52989,0.01227,34.70006,20.58456,0.51435,3.553087e-02,2.620251e-02,4.876562e-04,1.04350,-0.12600,0.44336,6,
32.5000,34.86679,20.72325,0.51337,37.66932,12.53059,-0.00175,34.74981,20.61268,0.50034,3.558138e-02,2.624087e-02,4.876562e-04,1.14300,-0.28041,0.50039,5,
32.5500,34.91645,20.75124,0.51337,37.73204,12.53048,0.00143,34.80420,20.64394,0.50473,3.563360e-02,2.628356e-02,4.876562e-04,1.25450,0.06371,0.52834,5,
32.6000,34.96610,20.77924,0.51337,37.78742,12.53056,0.00982,34.85127,20.67326,0.51574,3.568388e-02,2.632025e-02,4.876562e-04,1.10750,0.16778,0.56681,3,
32.6500,35.01575,20.80723,0.51337,37.84286,12.53111,-0.00060,34.89746,20.70432,0.50915,3.573393e-02,2.635725e-02,4.876562e-04,1.10900,-0.20850,0.58395,5,
32.7000,35.06540,20.83522,0.51337,37.89819,12.53108,-0.00302,34.94533,20.73208,0.50755,3.578410e-02,2.639400e-02,4.876562e-04,1.10650,-0.04837,0.52358,4,
32.7500,35.11506,20.86322,0.51337,37.95561,12.53090,-0.01100,34.99530,20.76037,0.49996,3.583483e-02,2.643244e-02,4.876562e-04,1.14850,-0.15965,0.50765,3,
32.8000,35.16471,20.89121,0.51337,38.01474,12.53025,-0.00331,35.04782,20.78757,0.50647,3.588616e-02,2.647214e-02,4.876562e-04,1.18250,0.15389,0.48337,5,
32.8500,35.21436,20.91920,0.51337,38.07161,12.53006,-0.02572,35.09843,20.81358,0.48244,3.593678e-02,2.651011e-02,4.876562e-04,1.13750,-0.44830,0.45078,2,
32.9000,35.26401,20.94720,0.51337,38.12582,12.52867,-0.03112,35.14403,20.84315,0.48160,3.598726e-02,2.654534e-02,4.876562e-04,1.08450,-0.10791,0.57050,3,
32.9500,35.31367,20.97519,0.51337,38.17859,12.52703,-0.02278,35.19160,20.86620,0.48848,3.603741e-02,2.657936e-02,4.876562e-04,1.05600,0.16672,0.46004,2,
33.0000,35.36332,21.00318,0.51337,38.23780,12.52568,-0.02017,35.24291,20.89579,0.49294,3.608898e-02,2.661890e-02,4.876562e-04,1.18450,0.05218,0.52913,3,
33.0500,35.41297,21.03118,0.51337,38.29317,12.52456,-0.00309,35.29091,20.92343,0.51150,3.613952e-02,2.665532e-02,4.876562e-04,1.10750,0.34160,0.54032,3,
33.1000,35.46262,21.05917,0.51337,38.35211,12.52438,0.00637,35.34359,20.94997,0.51858,3.619055e-02,2.669511e-02,4.876562e-04,1.17900,0.18921,0.47210,3,
33.1500,35.51228,21.08716,0.51337,38.40706,12.52473,0.02209,35.39046,20.97875,0.53589,3.624040e-02,2.673176e-02,4.876562e-04,1.09900,0.31442,0.56695,3,
33.2000,35.56193,21.11516,0.51337,38.46362,12.52598,0.03065,35.44083,21.00451,0.54122,3.629027e-02,2.677012e-02,4.876562e-04,1.13150,0.17135,0.47819,6,
33.2500,35.61158,21.14315,0.51337,38.51593,12.52758,0.01685,35.48445,21.03368,0.52972,3.633886e-02,2.680517e-02,4.876562e-04,1.04650,-0.27599,0.57458,1,
33.3000,35.66123,21.17114,0.51337,38.57512,12.52858,0.02590,35.53664,21.06161,0.53671,3.638957e-02,2.684552e-02,4.876562e-04,1.18400,0.18088,0.49647,3,
33.3500,35.71089,21.19914,0.51337,38.63417,12.53011,0.03243,35.59054,21.08621,0.53742,3.644009e-02,2.688592e-02,4.876562e-04,1.18150,0.13056,0.42412,4,
33.4000,35.76054,21.22713,0.51337,38.69681,12.53214,0.03968,35.64367,21.11955,0.54597,3.649159e-02,2.692926e-02,4.876562e-04,1.25350,0.14502,0.57129,3,
33.4500,35.81019,21.25512,0.51337,38.74695,12.53413,0.04975,35.68807,21.14291,0.55325,3.653948e-02,2.696269e-02,4.876562e-04,1.00350,0.20146,0.49861,3,
33.5000,35.85984,21.28312,0.51337,38.79679,12.53661,0.03832,35.73030,21.16953,0.54223,3.658709e-02,2.699611e-02,4.876562e-04,0.99800,-0.22866,0.55036,6,
33.5500,35.90950,21.31111,0.51337,38.85152,12.53871,0.03883,35.77804,21.19634,0.54122,3.663633e-02,2.703315e-02,4.876562e-04,1.09550,0.01022,0.51147,4,
33.6000,35.95915,21.33910,0.51337,38.90693,12.54086,0.04302,35.82806,21.22051,0.54080,3.668578e-02,2.707071e-02,4.876562e-04,1.10900,0.08392,0.45089,2,
33.6500,36.00880,21.36710,0.51337,38.96300,12.54328,0.04434,35.87299,21.25500,0.54799,3.673543e-02,2.710880e-02,4.876562e-04,1.12250,0.02623,0.66253,5,
33.7000,36.05845,21.39509,0.51337,39.01892,12.54576,0.04215,35.92247,21.28120,0.54268,3.678486e-02,2.714693e-02,4.876562e-04,1.11950,-0.04368,0.48187,6,
33.7500,36.10811,21.42308,0.51337,39.07417,12.54809,0.05180,35.96838,21.31227,0.55498,3.683424e-02,2.718441e-02,4.876562e-04,1.10600,0.19289,0.60662,6,
33.8000,36.15776,21.45108,0.51337,39.13414,12.55120,0.04749,36.02002,21.34287,0.54958,3.688465e-02,2.722591e-02,4.876562e-04,1.20100,-0.08620,0.52831,3,
33.8500,36.20741,21.47907,0.51337,39.19303,12.55399,0.03791,36.07349,21.36811,0.53418,3.693490e-02,2.726644e-02,4.876562e-04,1.17900,-0.19154,0.42058,5,
33.9000,36.25706,21.50706,0.51337,39.25246,12.55625,0.03918,36.12536,21.39721,0.53421,3.698564e-02,2.730707e-02,4.876562e-04,1.18950,0.02536,0.51006,6,
33.9500,36.30672,21.53506,0.51337,39.31049,12.55852,0.01492,36.17310,21.43066,0.51400,3.703600e-02,2.734658e-02,4.876562e-04,1.16150,-0.48518,0.59304,3,
34.0000,36.35637,21.56305,0.51337,39.36508,12.55934,0.00794,36.21787,21.46230,0.51205,3.708588e-02,2.738283e-02,4.876562e-04,1.09200,-0.13959,0.61012,3,
34.0500,36.40602,21.59105,0.51337,39.42023,12.55978,-0.00338,36.26556,21.49000,0.50143,3.713595e-02,2.741948e-02,4.876562e-04,1.10300,-0.22642,0.51523,4,
34.1000,36.45567,21.61904,0.51337,39.47476,12.55959,-0.00823,36.31308,21.51672,0.49713,3.718608e-02,2.745538e-02,4.876562e-04,1.09050,-0.09693,0.50766,2,
34.1500,36.50533,21.64703,0.51337,39.53683,12.55908,0.00167,36.36552,21.55002,0.51088,3.723824e-02,2.749737e-02,4.876562e-04,1.24150,0.19807,0.58595,6,
34.2000,36.55498,21.67503,0.51337,39.59031,12.55917,0.02517,36.41305,21.57462,0.53277,3.728790e-02,2.753263e-02,4.876562e-04,1.06950,0.46996,0.50139,3,
34.2500,36.60463,21.70302,0.51337,39.64731,12.56061,0.02446,36.46396,21.60047,0.52880,3.733799e-02,2.757127e-02,4.876562e-04,1.14050,-0.01415,0.46522,3,
34.3000,36.65428,21.73101,0.51337,39.70774,12.56208,0.02486,36.51604,21.63116,0.52940,3.738911e-02,2.761259e-02,4.876562e-04,1.20900,0.00790,0.53335,5,
34.3500,36.70394,21.75901,0.51337,39.76693,12.56356,0.02119,36.56804,21.65948,0.52409,3.743989e-02,2.765292e-02,4.876562e-04,1.18400,-0.07348,0.49210,2,
34.4000,36.75359,21.78700,0.51337,39.82286,12.56474,0.02160,36.61691,21.68675,0.52374,3.748990e-02,2.769050e-02,4.876562e-04,1.11900,0.00837,0.50885,8,
34.4500,36.80324,21.81499,0.51337,39.87980,12.56597,0.00967,36.66443,21.71835,0.51506,3.754019e-02,2.772889e-02,4.876562e-04,1.13900,-0.23871,0.57848,3,
34.5000,36.85289,21.84299,0.51337,39.93812,12.56654,0.01570,36.71478,21.74779,0.52182,3.759103e-02,2.776821e-02,4.876562e-04,1.16650,0.12054,0.53620,5,
34.5500,36.90255,21.87098,0.51337,40.00179,12.56753,0.00031,36.77048,21.77865,0.50552,3.764318e-02,2.781206e-02,4.876562e-04,1.27350,-0.30775,0.48779,3,
34.6000,36.95220,21.89897,0.51337,40.05804,12.56755,-0.01498,36.81798,21.80888,0.49333,3.769368e-02,2.784949e-02,4.876562e-04,1.12500,-0.30586,0.55369,6,
34.6500,37.00185,21.92697,0.51337,40.11251,12.56674,-0.01742,36.86545,21.83558,0.49182,3.774397e-02,2.788517e-02,4.876562e-04,1.08950,-0.04865,0.50989,5,
34.7000,37.05150,21.95496,0.51337,40.16957,12.56574,-0.03434,36.91410,21.86543,0.47791,3.779496e-02,2.792298e-02,4.876562e-04,1.14150,-0.33842,0.53654,3,
34.7500,37.10116,21.98295,0.51337,40.22289,12.56391,-0.03531,36.96138,21.89014,0.47710,3.784530e-02,2.795738e-02,4.876562e-04,1.06700,-0.01951,0.48042,2,
34.8000,37.15081,22.01095,0.51337,40.28203,12.56182,-0.04174,37.01095,21.92262,0.47616,3.789708e-02,2.799663e-02,4.876562e-04,1.18350,-0.12859,0.58327,5,7.76380
34.8500,37.20046,22.03894,0.51337,40.33691,12.55953,-0.05067,37.05805,21.95084,0.47039,3.794785e-02,2.803231e-02,4.876562e-04,1.09850,-0.17852,0.53186,4,7.62960
34.9000,37.25011,22.06693,0.51337,40.39356,12.55666,-0.03383,37.10849,21.97676,0.48744,3.799917e-02,2.806938e-02,4.876562e-04,1.13450,0.33669,0.49166,3,7.73846
34.9500,37.29976,22.09493,0.51337,40.45652,12.55452,-0.04201,37.16318,22.00802,0.48106,3.805171e-02,2.811207e-02,4.876562e-04,1.26000,-0.16344,0.51610,2,7.63308
35.0000,37.34942,22.12292,0.51337,40.51277,12.55216,-0.04637,37.20991,22.03978,0.48257,3.810272e-02,2.814902e-02,4.876562e-04,1.12600,-0.08726,0.59708,2,7.64958
35.0500,37.39907,22.15091,0.51337,40.56652,12.54967,-0.05630,37.25605,22.06748,0.47546,3.815309e-02,2.818390e-02,4.876562e-04,1.07600,-0.19857,0.53037,4,7.68253
35.1000,37.44872,22.17891,0.51337,40.62438,12.54641,-0.05903,37.30647,22.09599,0.47475,3.820460e-02,2.822213e-02,4.876562e-04,1.15900,-0.05472,0.51441,4,7.79132
35.1500,37.49837,22.20690,0.51337,40.68579,12.54278,-0.06831,37.35883,22.12839,0.46986,3.825699e-02,2.826338e-02,4.876562e-04,1.23050,-0.18547,0.55537,5,7.42084
